ZIP_CODE,LATITUDE,LONGTITUDE,PONAME,COLOR
11710,37.5044605,127.1065704,___,DB3323
11710,37.5103907,127.1236763,___,DB3323
11710,37.495643,127.1213254,___,DB3323
11710,37.5029199,127.098979,___,DB3323
11710,37.5154378,127.1147912,___,DB3323
11710,37.5052092,127.1059969,___,DB3323
11710,37.4911712,127.1151776,___,DB3323
11710,37.5166798,127.1112134,___,DB3323
11710,37.4931317,127.1193519,___,DB3323
11560,37.5249298,126.8919022,____,1E6CD6
11710,37.4945918,127.119735,___,DB3323
11710,37.5165685,127.1140229,___,DB3323
11710,37.5158539,127.0988932,___,DB3323
11710,37.5114165,127.0804968,___,DB3323
11710,37.5024742,127.1261745,___,DB3323
11380,37.610278,126.9172709,___,16F277
11380,37.6182145,126.920031,___,16F277
11380,37.6131484,126.9282032,___,16F277
11380,37.6194238,126.9228841,___,16F277
11380,37.5818934,126.8966838,___,16F277
11380,37.59676,126.9148128,___,16F277
11380,37.6061705,126.9219971,___,16F277
11380,37.6036048,126.9185965,___,16F277
11380,37.6010429,126.9163826,___,16F277
11380,37.608546,126.9155147,___,16F277
11380,37.6047742,126.9058074,___,16F277
11380,37.6053841,126.9102427,___,16F277
11380,37.6056239,126.9150669,___,16F277
11380,37.6052095,126.9096132,___,16F277
11380,37.5988645,126.9215333,___,16F277
11380,37.6010095,126.9311099,___,16F277
11380,37.5990481,126.9169528,___,16F277
11380,37.6021753,126.926339,___,16F277
11380,37.6008595,126.9231664,___,16F277
11215,37.5317193,127.0628908,___,F28116
11215,37.5402851,127.0696398,___,F28116
11440,37.5498506,126.9142644,___,FC00F0
11650,37.4846032,127.0340737,___,16F22D
11590,37.5031066,126.980266,___,34EA0C
11590,37.4876963,126.9822164,___,34EA0C
11650,37.4642351,126.9891073,___,16F22D
11560,37.5234628,126.9337745,____,1E6CD6
11560,37.5191565,126.9284365,____,1E6CD6
11560,37.5216655,126.9389438,____,1E6CD6
11560,37.5190629,126.9390744,____,1E6CD6
11560,37.5303175,126.9064464,____,1E6CD6
11560,37.5178253,126.9157819,____,1E6CD6
11560,37.5224868,126.9423605,____,1E6CD6
11560,37.5196873,126.908199,____,1E6CD6
11560,37.5230344,126.9112898,____,1E6CD6
11560,37.5183157,126.9114192,____,1E6CD6
11560,37.5183398,126.9088671,____,1E6CD6
11560,37.5193456,126.9067503,____,1E6CD6
11560,37.5197849,126.9043519,____,1E6CD6
11560,37.5226286,126.9045332,____,1E6CD6
11560,37.5225351,126.9046501,____,1E6CD6
11560,37.5211027,126.9054059,____,1E6CD6
11560,37.5212701,126.9054305,____,1E6CD6
11560,37.5222544,126.9080822,____,1E6CD6
11560,37.5209198,126.9043227,____,1E6CD6
11650,37.4814402,126.9976831,___,16F22D
11560,37.5301028,126.9201576,____,1E6CD6
11560,37.5294829,126.9187998,____,1E6CD6
11560,37.5284987,126.919829,____,1E6CD6
11560,37.52851,126.9194315,____,1E6CD6
11560,37.5279085,126.9202475,____,1E6CD6
11560,37.5277888,126.9195022,____,1E6CD6
11560,37.5274862,126.9196297,____,1E6CD6
11560,37.5290151,126.9192589,____,1E6CD6
11560,37.5288513,126.9204296,____,1E6CD6
11560,37.5279249,126.9219716,____,1E6CD6
11710,37.5275048,127.1184648,___,DB3323
11710,37.5151579,127.1078099,___,DB3323
11710,37.5007442,127.1266448,___,DB3323
11710,37.5073529,127.1295292,___,DB3323
11710,37.5047119,127.1071246,___,DB3323
11710,37.4844978,127.1238067,___,DB3323
11710,37.5030021,127.1278272,___,DB3323
11710,37.503184,127.0931101,___,DB3323
11710,37.5166237,127.1120987,___,DB3323
11710,37.5091683,127.1270421,___,DB3323
11710,37.491494,127.115985,___,DB3323
11560,37.5289578,126.9190863,____,1E6CD6
11710,37.507138,127.101601,___,DB3323
11710,37.4884568,127.1217646,___,DB3323
11710,37.5128505,127.1141585,___,DB3323
11110,37.5557785,126.970497,___,A65AFF
11560,37.5192392,126.9097275,____,1E6CD6
11560,37.5199292,126.9122312,____,1E6CD6
11560,37.5201056,126.9286261,____,1E6CD6
11560,37.5180631,126.9329149,____,1E6CD6
11560,37.5221778,126.9112681,____,1E6CD6
11560,37.5210602,126.9132892,____,1E6CD6
11560,37.5228843,126.9100176,____,1E6CD6
11560,37.5225005,126.9126514,____,1E6CD6
11560,37.5279746,126.9046041,____,1E6CD6
11560,37.5292547,126.9044558,____,1E6CD6
11560,37.5206187,126.9102954,____,1E6CD6
11560,37.5167608,126.9146437,____,1E6CD6
11560,37.510387,126.9045472,____,1E6CD6
11560,37.5223422,126.8940327,____,1E6CD6
11470,37.5199666,126.8529897,___,6323DB
11560,37.5180083,126.8947882,____,1E6CD6
11560,37.5254027,126.8965392,____,1E6CD6
11680,37.4946858,127.0638236,___,F7071C
11260,37.5948134,127.0756726,___,16DEF2
11560,37.521269,126.9131598,____,1E6CD6
11530,37.5088687,126.8915685,___,16EDF2
11215,37.5520664,127.0895611,___,F28116
11290,37.5862886,127.0292389,___,A66FCB
11290,37.6033766,127.024911,___,A66FCB
11290,37.585328,127.019413,___,A66FCB
11290,37.6064153,127.0485906,___,A66FCB
11290,37.5927298,127.0165302,___,A66FCB
11290,37.6107652,127.0568148,___,A66FCB
11320,37.6892252,127.0464152,___,F2B416
11290,37.588546,127.0063196,___,A66FCB
11350,37.6248535,127.0619782,___,C5F216
11350,37.6238142,127.0617855,___,C5F216
11350,37.6548085,127.0604689,___,C5F216
11350,37.6447969,127.0513545,___,C5F216
11350,37.6336103,127.058918,___,C5F216
11680,37.4841352,127.0843357,___,F7071C
11650,37.493924,127.0290835,___,16F22D
11680,37.4874631,127.1020308,___,F7071C
11440,37.5695241,126.8990517,___,FC00F0
11560,37.4999244,126.9203612,____,1E6CD6
11110,37.5666437,126.9937048,___,A65AFF
11740,37.5285067,127.1251722,___,3616F2
11740,37.5375936,127.1280437,___,3616F2
11110,37.5646001,126.9800598,___,A65AFF
11110,37.5635632,126.9817805,___,A65AFF
11110,37.561108,126.9856368,___,A65AFF
11110,37.5675499,127.008722,___,A65AFF
11590,37.4997389,126.9284893,___,34EA0C
11560,37.5172895,126.9102396,____,1E6CD6
11650,37.4913374,127.0092271,___,16F22D
11560,37.5157402,126.9071238,____,1E6CD6
11650,37.510399,127.0206513,___,16F22D
11560,37.5170409,126.9093172,____,1E6CD6
11560,37.518913,126.9111464,____,1E6CD6
11560,37.5227937,126.9107867,____,1E6CD6
11560,37.5219592,126.9119507,____,1E6CD6
11560,37.5230641,126.9106076,____,1E6CD6
11560,37.5180938,126.9107727,____,1E6CD6
11560,37.5181026,126.9070469,____,1E6CD6
11560,37.5427023,126.8918307,____,1E6CD6
11560,37.529368,126.9214626,____,1E6CD6
11560,37.5302662,126.9208495,____,1E6CD6
11560,37.5301443,126.9210559,____,1E6CD6
11560,37.5305785,126.9213072,____,1E6CD6
11560,37.5300171,126.9208269,____,1E6CD6
11560,37.5295621,126.9216027,____,1E6CD6
11560,37.5301373,126.9262661,____,1E6CD6
11560,37.530027,126.9222097,____,1E6CD6
11560,37.5297058,126.9222305,____,1E6CD6
11650,37.4995552,127.026414,___,16F22D
11650,37.4884946,127.027499,___,16F22D
11650,37.5056727,127.0018187,___,16F22D
11350,37.6609577,127.0735389,___,C5F216
11350,37.6562446,127.0629973,___,C5F216
11320,37.6487743,127.0347986,___,F2B416
11305,37.6377128,127.0253306,___,F27616
11305,37.6260736,127.0263128,___,F27616
11305,37.6139364,127.0300204,___,F27616
11110,37.5610135,126.9865673,___,A65AFF
11110,37.5540273,126.9728424,___,A65AFF
11215,37.5569922,127.0799614,___,F28116
11215,37.5454131,127.1033422,___,F28116
11740,37.5385158,127.1238874,___,3616F2
11740,37.5455993,127.1429188,___,3616F2
11740,37.5518003,127.1441044,___,3616F2
11740,37.5566311,127.1658682,___,3616F2
11710,37.5165271,127.1310348,___,DB3323
11350,37.6703442,127.0789943,___,C5F216
11710,37.5090359,127.1262693,___,DB3323
11710,37.4979045,127.1352705,___,DB3323
11710,37.4930326,127.1446263,___,DB3323
11350,37.6173273,127.0746941,___,C5F216
11560,37.5359562,126.8987622,____,1E6CD6
11740,37.5489971,127.1477451,___,3616F2
11740,37.5485702,127.1473688,___,3616F2
11740,37.5469474,127.1463459,___,3616F2
11740,37.5462688,127.1450751,___,3616F2
11740,37.5482471,127.147969,___,3616F2
11740,37.5226707,127.1325007,___,3616F2
11740,37.5262011,127.1335892,___,3616F2
11740,37.5316169,127.1234011,___,3616F2
11740,37.5533891,127.1574474,___,3616F2
11740,37.5389116,127.1241984,___,3616F2
11215,37.5407654,127.0710044,___,F28116
11215,37.5372804,127.0866594,___,F28116
11215,37.5353409,127.0946192,___,F28116
11710,37.5207104,127.1038328,___,DB3323
11680,37.5089178,127.0633092,___,F7071C
11680,37.5007335,127.0367522,___,F7071C
11680,37.4980204,127.0277443,___,F7071C
11650,37.4936589,127.013762,___,16F22D
11380,37.6102028,126.9300159,___,16F277
11380,37.6112373,126.9171864,___,16F277
11110,37.5656885,127.0196949,___,A65AFF
11380,37.6061244,126.9228079,___,16F277
11380,37.6367881,126.918943,___,16F277
11380,37.6006739,126.9359482,___,16F277
11380,37.5914129,126.9136665,___,16F277
11380,37.5839451,126.9096451,___,16F277
11410,37.5887687,126.9442233,____,194C67
11410,37.5687931,126.9154313,____,194C67
11440,37.5567724,126.9459649,___,FC00F0
11440,37.5552424,126.9369172,___,FC00F0
11260,37.6173079,127.0915355,___,16DEF2
11500,37.5612346,126.8120783,___,A816F2
11500,37.5487518,126.8363257,___,A816F2
11530,37.5029248,126.8820429,___,16EDF2
11530,37.492369,126.824057,___,16EDF2
11530,37.4945323,126.8456049,___,16EDF2
11545,37.4665443,126.8892343,___,EA2A0C
11410,37.5825423,126.9502818,____,194C67
11410,37.5744735,126.9579428,____,194C67
11680,37.526827,127.0285224,___,F7071C
11110,37.5601439,127.0141082,___,A65AFF
11590,37.5031047,126.9478133,___,34EA0C
11530,37.4929803,126.8970282,___,16EDF2
11440,37.5477496,126.9233103,___,FC00F0
11440,37.5474894,126.9320712,___,FC00F0
11440,37.5434775,126.952046,___,FC00F0
11260,37.610475,127.077813,___,16DEF2
11560,37.500134,126.9095795,____,1E6CD6
11530,37.4856209,126.8868926,___,16EDF2
11500,37.5637304,126.8106636,___,A816F2
11110,37.5677343,126.9980798,___,A65AFF
11710,37.5115703,127.0866945,___,DB3323
11590,37.4847933,126.9708676,___,34EA0C
11590,37.4853523,126.9819195,___,34EA0C
11650,37.4875956,126.9933358,___,16F22D
11650,37.503567,126.9963632,___,16F22D
11650,37.5051043,127.0048752,___,16F22D
11650,37.5034855,127.0049858,___,16F22D
11650,37.5046133,127.0140785,___,16F22D
11680,37.5111908,127.0215612,___,F7071C
11680,37.5046926,127.0249264,___,F7071C
11680,37.5140399,127.0309203,___,F7071C
11470,37.5237984,126.8515203,___,6323DB
11320,37.6542924,127.0501422,___,F2B416
11560,37.5004143,126.9100399,____,1E6CD6
11560,37.5224159,126.8835324,____,1E6CD6
11560,37.5242439,126.8836501,____,1E6CD6
11560,37.5242253,126.8831048,____,1E6CD6
11560,37.5252014,126.8831179,____,1E6CD6
11560,37.5255124,126.8831732,____,1E6CD6
11560,37.5266795,126.8890843,____,1E6CD6
11650,37.5060312,127.0043785,___,16F22D
11260,37.5956647,127.1163112,___,16DEF2
11560,37.5191107,126.9072097,____,1E6CD6
11560,37.5221017,126.9082387,____,1E6CD6
11560,37.5258464,126.8920156,____,1E6CD6
11560,37.5268443,126.8917798,____,1E6CD6
11560,37.5252015,126.8914531,____,1E6CD6
11560,37.5366611,126.8979034,____,1E6CD6
11710,37.517701,127.0865038,___,DB3323
11560,37.5264024,126.9335632,____,1E6CD6
11560,37.5276312,126.9359477,____,1E6CD6
11650,37.5071813,126.9917334,___,16F22D
11650,37.5206602,127.0122846,___,16F22D
11470,37.5310188,126.8795296,___,6323DB
11530,37.5075792,126.8823227,___,16EDF2
11530,37.5025385,126.8904861,___,16EDF2
11530,37.5031171,126.8909068,___,16EDF2
11530,37.4846943,126.9008626,___,16EDF2
11530,37.5032349,126.8877972,___,16EDF2
11530,37.4824804,126.897953,___,16EDF2
11530,37.4929221,126.8325872,___,16EDF2
11530,37.4968888,126.8618994,___,16EDF2
11530,37.5029609,126.889517,___,16EDF2
11530,37.4846676,126.8897683,___,16EDF2
11530,37.4981142,126.8455595,___,16EDF2
11560,37.5289987,126.9211773,____,1E6CD6
11560,37.5289099,126.9210351,____,1E6CD6
11560,37.5286759,126.9213063,____,1E6CD6
11560,37.5301432,126.9197884,____,1E6CD6
11560,37.5294405,126.919529,____,1E6CD6
11560,37.5294113,126.9198336,____,1E6CD6
11560,37.5303209,126.9199699,____,1E6CD6
11560,37.5284516,126.920485,____,1E6CD6
11560,37.5283197,126.9206698,____,1E6CD6
11560,37.5287431,126.920205,____,1E6CD6
11560,37.5300408,126.9247905,____,1E6CD6
11560,37.5308261,126.9203723,____,1E6CD6
11560,37.5305598,126.9202692,____,1E6CD6
11560,37.5266328,126.9172971,____,1E6CD6
11560,37.523225,126.925525,____,1E6CD6
11560,37.5239782,126.9268277,____,1E6CD6
11560,37.5214782,126.9301461,____,1E6CD6
11560,37.5204417,126.9285946,____,1E6CD6
11560,37.5197663,126.9390847,____,1E6CD6
11560,37.495765,126.9082335,____,1E6CD6
11650,37.4883873,127.0156457,___,16F22D
11560,37.5362598,126.8967194,____,1E6CD6
11560,37.5359244,126.8951057,____,1E6CD6
11560,37.5361269,126.8916863,____,1E6CD6
11560,37.5381102,126.8915105,____,1E6CD6
11560,37.5408835,126.8898043,____,1E6CD6
11560,37.5387547,126.8908265,____,1E6CD6
11560,37.5390844,126.8940424,____,1E6CD6
11560,37.5425383,126.8904346,____,1E6CD6
11560,37.5420935,126.8889943,____,1E6CD6
11560,37.5363384,126.8975194,____,1E6CD6
11560,37.5231406,126.8897224,____,1E6CD6
11560,37.5213977,126.8884976,____,1E6CD6
11560,37.5220738,126.8882914,____,1E6CD6
11560,37.5222681,126.8875578,____,1E6CD6
11560,37.5234916,126.8861169,____,1E6CD6
11560,37.5228954,126.8910912,____,1E6CD6
11560,37.5313606,126.8937911,____,1E6CD6
11560,37.537348,126.8927727,____,1E6CD6
11560,37.525871,126.8879935,____,1E6CD6
11440,37.5716892,126.888319,___,FC00F0
11560,37.5262618,126.8858494,____,1E6CD6
11560,37.5266637,126.8885324,____,1E6CD6
11560,37.5277681,126.8911224,____,1E6CD6
11560,37.5277382,126.8921008,____,1E6CD6
11560,37.5283387,126.8932081,____,1E6CD6
11560,37.5289503,126.8932569,____,1E6CD6
11560,37.5306927,126.8924149,____,1E6CD6
11560,37.5331635,126.893477,____,1E6CD6
11560,37.5314036,126.8922609,____,1E6CD6
11560,37.5331448,126.8920289,____,1E6CD6
11560,37.5332678,126.8964239,____,1E6CD6
11560,37.5337205,126.8940816,____,1E6CD6
11560,37.534835,126.8938377,____,1E6CD6
11560,37.5355211,126.8942492,____,1E6CD6
11560,37.5353423,126.8977982,____,1E6CD6
11560,37.5351156,126.8975517,____,1E6CD6
11560,37.5348959,126.8975696,____,1E6CD6
11560,37.5355537,126.8959017,____,1E6CD6
11560,37.534123,126.8953935,____,1E6CD6
11560,37.534023,126.8956194,____,1E6CD6
11560,37.5367015,126.8938358,____,1E6CD6
11560,37.53,126.9258904,____,1E6CD6
11560,37.5296668,126.9244661,____,1E6CD6
11560,37.5308761,126.9211227,____,1E6CD6
11560,37.5304927,126.9206301,____,1E6CD6
11740,37.5387101,127.1255423,___,3616F2
11560,37.5118803,126.8929466,____,1E6CD6
11710,37.5060562,127.0889649,___,DB3323
11710,37.5276764,127.1183201,___,DB3323
11710,37.5045916,127.1068105,___,DB3323
11710,37.4969105,127.1253713,___,DB3323
11560,37.5079778,126.8959175,____,1E6CD6
11710,37.5114936,127.0818706,___,DB3323
11710,37.5118468,127.1267838,___,DB3323
11710,37.4966483,127.1224501,___,DB3323
11710,37.4939523,127.1208024,___,DB3323
11710,37.5163151,127.1041381,___,DB3323
11710,37.4992446,127.1256852,___,DB3323
11710,37.506054,127.0970225,___,DB3323
11710,37.5154192,127.1037173,___,DB3323
11710,37.5061474,127.105907,___,DB3323
11590,37.4836503,126.9758789,___,34EA0C
11590,37.5129695,126.9290153,___,34EA0C
11590,37.5133478,126.9433462,___,34EA0C
11590,37.4972391,126.9196071,___,34EA0C
11590,37.5127667,126.9482758,___,34EA0C
11560,37.5260561,126.9093072,____,1E6CD6
11590,37.4845876,126.9723196,___,34EA0C
11590,37.4975754,126.9282877,___,34EA0C
11650,37.4764141,127.0280091,___,16F22D
11650,37.474598,126.9999265,___,16F22D
11650,37.4750662,127.041355,___,16F22D
11650,37.50036,126.9996475,___,16F22D
11650,37.4820688,126.9979527,___,16F22D
11650,37.4826066,127.0423271,___,16F22D
11590,37.5096563,126.963376,___,34EA0C
11650,37.4882931,127.0126883,___,16F22D
11650,37.4939298,127.0091456,___,16F22D
11650,37.4797369,127.0388285,___,16F22D
11650,37.4837994,127.0195144,___,16F22D
11650,37.4885869,126.9828178,___,16F22D
11650,37.5107854,127.0188254,___,16F22D
11650,37.4790734,127.0089414,___,16F22D
11650,37.4979735,126.9868056,___,16F22D
11650,37.5059865,127.0011926,___,16F22D
11650,37.4866076,126.9983174,___,16F22D
11650,37.4845166,127.0108842,___,16F22D
11650,37.5144844,127.0171037,___,16F22D
11650,37.4895074,127.0194937,___,16F22D
11650,37.4846197,127.0386828,___,16F22D
11650,37.4846089,127.0396679,___,16F22D
11650,37.4928384,127.009318,___,16F22D
11650,37.4897971,127.0091347,___,16F22D
11650,37.4644652,127.0427317,___,16F22D
11650,37.4838485,127.0090243,___,16F22D
11650,37.4915578,126.990939,___,16F22D
11650,37.4934169,127.015287,___,16F22D
11710,37.4956735,127.1241881,___,DB3323
11710,37.5337783,127.1211754,___,DB3323
11710,37.5075684,127.1098716,___,DB3323
11710,37.5040152,127.0907039,___,DB3323
11560,37.5077398,126.8961699,____,1E6CD6
11560,37.5340226,126.8970555,____,1E6CD6
11740,37.5510471,127.1275363,___,3616F2
11740,37.5496682,127.1282537,___,3616F2
11740,37.5501827,127.1460806,___,3616F2
11740,37.5382573,127.1401865,___,3616F2
11740,37.5369516,127.1304279,___,3616F2
11740,37.5499605,127.1435413,___,3616F2
11740,37.5237361,127.1342893,___,3616F2
11740,37.5390791,127.125505,___,3616F2
11740,37.5252504,127.1263868,___,3616F2
11740,37.5290632,127.1231264,___,3616F2
11740,37.5378062,127.123457,___,3616F2
11740,37.5368213,127.1231067,___,3616F2
11740,37.528018,127.120271,___,3616F2
11740,37.5379045,127.127272,___,3616F2
11560,37.5234657,126.9049515,____,1E6CD6
11560,37.5235967,126.9108289,____,1E6CD6
11560,37.5257962,126.9094025,____,1E6CD6
11560,37.5219098,126.9045663,____,1E6CD6
11560,37.5297581,126.8993663,____,1E6CD6
11650,37.4865795,127.0156534,___,16F22D
11590,37.4943779,126.9356736,___,34EA0C
11590,37.479653,126.981406,___,34EA0C
11590,37.4903265,126.9080223,___,34EA0C
11560,37.4817585,126.9783072,____,1E6CD6
11590,37.5132207,126.9427836,___,34EA0C
11590,37.4868716,126.9101488,___,34EA0C
11590,37.478524,126.9811669,___,34EA0C
11590,37.4989814,126.9336605,___,34EA0C
11560,37.5421231,126.891151,____,1E6CD6
11590,37.5119947,126.9321711,___,34EA0C
11650,37.514815,127.0163676,___,16F22D
11650,37.5028437,127.0239331,___,16F22D
11650,37.4869508,127.0324598,___,16F22D
11650,37.4946597,127.0276017,___,16F22D
11710,37.5144758,127.1200649,___,DB3323
11710,37.5145899,127.1152889,___,DB3323
11560,37.5395256,126.8945222,____,1E6CD6
11710,37.4817592,127.1338766,___,DB3323
11710,37.4998226,127.1267192,___,DB3323
11710,37.4971126,127.1254494,___,DB3323
11710,37.5136872,127.1221756,___,DB3323
11560,37.5339359,126.8958154,____,1E6CD6
11710,37.5354335,127.1218928,___,DB3323
11710,37.51207,127.1218467,___,DB3323
11560,37.4951756,126.9101405,____,1E6CD6
11560,37.4990593,126.9191217,____,1E6CD6
11560,37.4997872,126.9187838,____,1E6CD6
11560,37.5052787,126.9221447,____,1E6CD6
11560,37.5309463,126.9261174,____,1E6CD6
11560,37.5305579,126.9272336,____,1E6CD6
11560,37.528733,126.932676,____,1E6CD6
11560,37.5264218,126.9357851,____,1E6CD6
11560,37.5260888,126.9362673,____,1E6CD6
11560,37.5243728,126.9381456,____,1E6CD6
11560,37.519052,126.9420555,____,1E6CD6
11560,37.5202337,126.9421688,____,1E6CD6
11110,37.5659148,126.9759453,___,A65AFF
11110,37.487949,127.0691617,___,A65AFF
11560,37.5084844,126.9190403,____,1E6CD6
11650,37.4832751,127.0122618,___,16F22D
11650,37.4774087,126.9833972,___,16F22D
11650,37.4852321,127.0112642,___,16F22D
11650,37.4895542,127.0306759,___,16F22D
11650,37.5135811,127.0186795,___,16F22D
11650,37.4819431,127.0158091,___,16F22D
11650,37.48534,127.0043752,___,16F22D
11650,37.4848772,127.0106676,___,16F22D
11650,37.4930984,127.0232533,___,16F22D
11650,37.4802957,127.038608,___,16F22D
11650,37.4886067,127.0313697,___,16F22D
11650,37.4894951,127.0076625,___,16F22D
11650,37.5044377,127.0031843,___,16F22D
11650,37.4664246,127.0320394,___,16F22D
11650,37.4935911,127.0118872,___,16F22D
11650,37.4791439,127.0080815,___,16F22D
11650,37.4853886,127.0111714,___,16F22D
11650,37.5181407,127.0181829,___,16F22D
11650,37.5021704,127.0250533,___,16F22D
11650,37.4844275,127.0367042,___,16F22D
11650,37.4738477,126.9949465,___,16F22D
